Day,Actual,Predicted
689,7875.877685546875,7723.847361025259
690,7918.344063895091,7748.644224710488
691,7967.343819754465,7786.96330032451
692,7993.477015904019,7817.078402468452
693,7993.477015904019,7843.345857930569
694,7995.1103515625,7878.848767511895
695,8013.076869419643,7923.403221140099
696,8026.1434151785725,7968.599982417928
697,8040.843191964285,7996.879083446509
698,8042.476527622767,8004.091182369181
699,8039.209856305803,7988.43127415019
700,8034.309919084822,7996.034956878558
701,8029.40984235491,7994.622568851153
702,8009.810093470983,8007.97189153592
703,7996.74347795759,8021.74930452014
704,7970.610281808035,8030.725769174193
705,7934.677141462054,8024.08158731009
706,7905.27734375,8009.902947295407
707,7897.110770089285,7991.4220514313365
708,7887.31086077009,7992.238281527641
709,7867.711146763392,7962.071174850138
710,7857.911237444197,7951.545595017527
711,7835.044747488839,7942.0146449394015
712,7808.911586216518,7922.3755289007
713,7784.411795479909,7908.195855683363
714,7758.278564453124,7890.870080385964
715,7735.412144252231,7865.593810669487
716,7728.878801618303,7861.403140706683
717,7741.9454171316975,7836.731638943418
718,7756.64533342634,7811.03520014783
719,7774.611816406251,7794.150946784382
720,7810.603550502232,7772.563899342851
721,7838.4612862723225,7759.357158624275
722,7861.321044921875,7747.82558380799
723,7895.67937360491,7770.110387441552
724,7921.838483537947,7789.229458144632
725,7959.365513392856,7807.446198530279
726,7998.558523995536,7850.785605837907
727,8042.716866629465,7880.716797909516
728,8083.641183035714,7906.210384584123
729,8127.929931640626,7946.204626100436
730,8167.3514229910725,7971.6458638405975
731,8190.53759765625,8017.29964509218
732,8223.556466238839,8069.30211224895
733,8264.872453962054,8102.879820885826
734,8291.527866908482,8136.657282035722
735,8313.185302734375,8167.666104474986
736,8333.177001953125,8184.20079094065
737,8349.836669921875,8207.256019352877
738,8359.832414899554,8236.405765817517
739,8378.15806361607,8278.665820753069
740,8394.81773158482,8317.82730093062
741,8408.14536830357,8343.213090128373
742,8414.809151785714,8366.147089429249
743,8416.475167410714,8387.195493887395
744,8409.81138392857,8388.476665177797
745,8396.48374720982,8387.789241012302
746,8379.82407924107,8401.641044587579
747,8351.502650669643,8391.052783793986
748,8323.181222098214,8387.92252415461
749,8313.185477120536,8379.751268768558
750,8309.853445870536,8367.894923918173
751,8314.85121372768,8358.652926182158
752,8321.51513671875,8330.013237427487
753,8324.84716796875,8302.375066444993
754,8334.84291294643,8290.302437839131
755,8344.838657924107,8276.37107765953
756,8366.496372767857,8275.334430997134
757,8374.82631138393,8279.747583931336
758,8399.81577845982,8288.864908547157
759,8423.13916015625,8314.294436657243
760,8444.796805245536,8318.29396412914
761,8473.118233816964,8327.486023736901
762,8494.77587890625,8317.83418894831
763,8504.77162388393,8349.339637463047
764,8514.767368861607,8378.469064275501
765,8511.435616629464,8396.080003505282
766,8513.101632254464,8447.216646838375
767,8513.101632254464,8481.03440289176
768,8503.105887276786,8452.436731045002
769,8496.442173549107,8491.275163192875
770,8488.11216517857,8462.99192935368
771,8488.11216517857,8444.251699623568
772,8478.116420200893,8468.494077884725
773,8473.118722098214,8446.97074460683
774,8476.450474330357,8465.499167792965
775,8473.118722098214,8475.631097414573
776,8469.78676060268,8444.153200970597
777,8463.123046875,8437.26931609087
778,8458.12534877232,8439.038847835518
779,8454.79331752232,8434.956664151337
780,8454.79331752232,8435.836608411279
781,8453.12730189732,8429.293336006338
782,8464.7890625,8445.18502602061
783,8469.786830357143,8440.815956399625
784,8474.78480747768,8423.095842089453
785,8483.114536830357,8414.997255290034
786,8489.778250558036,8413.125780883569
787,8494.775948660714,8438.388274564664
788,8494.775948660714,8429.124579572925
789,8496.44189453125,8446.934582513955
790,8503.10560825893,8477.599692870472
791,8523.097098214286,8476.081229370635
792,8533.092843191964,8473.64562631533
793,8539.756626674107,8478.18517437415
794,8544.75439453125,8480.301862210392
795,8551.418178013393,8488.923593953392
796,8553.084193638393,8493.486216871475
797,8561.41420200893,8511.096467299487
798,8558.08217075893,8538.329278440904
799,8564.746163504464,8545.037518869527
800,8568.078194754464,8549.028780720197
801,8584.738002232143,8539.998589528159
802,8601.39780970982,8556.824983543009
803,8621.389369419643,8552.974926054992
804,8634.71714564732,8548.709865501134
805,8631.385323660714,8552.143886720653
806,8636.383231026786,8581.24989427296
807,8644.71323939732,8595.442999124793
808,8648.045200892857,8619.266585910376
809,8659.707101004464,8626.075735798164
810,8666.371023995536,8634.370975502641
811,8663.038992745536,8652.891133067547
812,8671.36900111607,8651.944719436893
813,8666.371023995536,8652.387618974382
814,8669.703055245536,8667.373190261489
815,8656.375279017857,8668.024452334112
816,8641.38148716518,8666.844879304641
817,8629.7197265625,8675.534802422775
818,8621.38999720982,8649.942372694311
819,8616.39208984375,8665.390474369326
820,8606.39613560268,8648.76968768253
821,8601.39808872768,8628.708336159412
822,8598.066127232143,8624.796286512183
823,8586.404227120536,8616.357087237977
824,8573.07652064732,8604.8475540783
825,8564.746791294643,8615.918320511102
826,8553.085030691964,8592.065115249448
827,8539.757254464286,8591.015036952556
828,8523.097446986607,8583.304589949988
829,8514.76771763393,8561.317004279765
